event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
310,ALARM63040-Column pressure surge section 4.,1/1/26 21:07:38,47258.813,3,309
311,ALARM63041-Column deltaP anomaly section 3.,1/1/26 21:12:33,47553.504,3,-1
312,ALARM64051-SIS recovery latch state 2.,1/1/26 21:12:44,47564.506,4,311
313,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 21:16:40,47800.323,2,-1
314,ALARM63041-Column deltaP anomaly section 4.,1/1/26 21:16:50,47810.733,3,313
315,ALARM60011-Feed oscillation train 1.,1/1/26 21:21:18,48078.667,0,-1
316,ALARM61021-Reactor heat imbalance unit 2.,1/1/26 21:21:28,48088.597,1,315
317,ALARM63041-Column deltaP anomaly section 4.,1/1/26 21:25:59,48359.669,3,-1
318,ALARM64050-Recovery interlock sequence state 3.,1/1/26 21:26:13,48373.898,4,317
319,ALARM60010-Feed pressure transient train 3.,1/1/26 21:30:25,48625.148,0,-1
320,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 21:30:42,48642.534,1,319
321,ALARM60011-Feed oscillation train 3.,1/1/26 21:37:22,49042.458,0,-1
322,ALARM64050-Recovery interlock sequence state 1.,1/1/26 21:37:34,49054.229,4,321
323,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 21:41:53,49313.035,1,-1
324,ALARM62030-Catalyst dosing mismatch line 1.,1/1/26 21:42:05,49325.461,2,323
325,ALARM61020-Reactor thermal drift unit 3.,1/1/26 21:48:29,49709.115,1,-1
326,ALARM63040-Column pressure surge section 2.,1/1/26 21:48:42,49722.946,3,325
327,ALARM61020-Reactor thermal drift unit 1.,1/1/26 21:54:56,50096.0,1,-1
328,ALARM63040-Column pressure surge section 2.,1/1/26 21:55:08,50108.393,3,327
329,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 22:00:40,50440.293,2,-1
330,ALARM63040-Column pressure surge section 1.,1/1/26 22:00:49,50449.751,3,329
331,ALARM61021-Reactor heat imbalance unit 2.,1/1/26 22:06:46,50806.125,1,-1
332,ALARM63040-Column pressure surge section 3.,1/1/26 22:06:54,50814.554,3,331
333,ALARM60010-Feed pressure transient train 1.,1/1/26 22:12:41,51161.306,0,-1
334,ALARM64050-Recovery interlock sequence state 2.,1/1/26 22:12:57,51177.634,4,333
335,ALARM61020-Reactor thermal drift unit 3.,1/1/26 22:16:29,51389.339,1,-1
336,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 22:16:42,51402.712,2,335
337,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 22:20:05,51605.535,2,-1
338,ALARM64051-SIS recovery latch state 1.,1/1/26 22:20:20,51620.243,4,337
339,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 22:23:40,51820.522,2,-1
340,ALARM64050-Recovery interlock sequence state 1.,1/1/26 22:23:57,51837.753,4,339
341,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 22:27:30,52050.731,1,-1
342,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 22:27:48,52068.237,2,341
343,ALARM61021-Reactor heat imbalance unit 2.,1/1/26 22:34:00,52440.45,1,-1
344,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 22:34:13,52453.574,2,343
345,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 22:40:21,52821.404,2,-1
346,ALARM64050-Recovery interlock sequence state 4.,1/1/26 22:40:36,52836.945,4,345
347,ALARM60011-Feed oscillation train 4.,1/1/26 22:47:23,53243.991,0,-1
348,ALARM61020-Reactor thermal drift unit 4.,1/1/26 22:47:33,53253.032,1,347
349,ALARM60011-Feed oscillation train 1.,1/1/26 22:52:54,53574.65,0,-1
350,ALARM61020-Reactor thermal drift unit 3.,1/1/26 22:53:01,53581.791,1,349
351,ALARM60010-Feed pressure transient train 1.,1/1/26 22:58:29,53909.671,0,-1
352,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 22:58:37,53917.726,2,351
353,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 23:03:53,54233.314,1,-1
354,ALARM63041-Column deltaP anomaly section 4.,1/1/26 23:04:06,54246.183,3,353
355,ALARM60011-Feed oscillation train 1.,1/1/26 23:08:58,54538.02,0,-1
356,ALARM61020-Reactor thermal drift unit 2.,1/1/26 23:09:10,54550.291,1,355
357,ALARM62031-Catalyst feeder jitter line 4.,1/1/26 23:15:13,54913.633,2,-1
358,ALARM64050-Recovery interlock sequence state 4.,1/1/26 23:15:29,54929.224,4,357
359,ALARM63041-Column deltaP anomaly section 4.,1/1/26 23:20:27,55227.341,3,-1
360,ALARM64051-SIS recovery latch state 4.,1/1/26 23:20:40,55240.536,4,359
361,ALARM61020-Reactor thermal drift unit 3.,1/1/26 23:27:24,55644.033,1,-1
362,ALARM63041-Column deltaP anomaly section 3.,1/1/26 23:27:31,55651.469,3,361
363,ALARM60011-Feed oscillation train 3.,1/1/26 23:30:59,55859.574,0,-1
364,ALARM64050-Recovery interlock sequence state 4.,1/1/26 23:31:06,55866.627,4,363
365,ALARM61020-Reactor thermal drift unit 1.,1/1/26 23:36:44,56204.514,1,-1
366,ALARM62030-Catalyst dosing mismatch line 1.,1/1/26 23:36:55,56215.537,2,365
367,ALARM63041-Column deltaP anomaly section 1.,1/1/26 23:43:01,56581.374,3,-1
368,ALARM64051-SIS recovery latch state 2.,1/1/26 23:43:15,56595.429,4,367
369,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 23:47:35,56855.502,2,-1
370,ALARM64050-Recovery interlock sequence state 4.,1/1/26 23:47:52,56872.283,4,369
371,ALARM60011-Feed oscillation train 4.,1/1/26 23:53:55,57235.29,0,-1
372,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 23:54:04,57244.537,2,371
373,ALARM60011-Feed oscillation train 3.,1/1/26 23:58:31,57511.943,0,-1
374,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 23:58:41,57521.716,2,373
375,ALARM63040-Column pressure surge section 4.,1/2/26 0:02:19,57739.543,3,-1
376,ALARM64050-Recovery interlock sequence state 1.,1/2/26 0:02:27,57747.316,4,375
377,ALARM60011-Feed oscillation train 3.,1/2/26 0:09:11,58151.987,0,-1
378,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 0:09:23,58163.242,2,377
379,ALARM61020-Reactor thermal drift unit 4.,1/2/26 0:13:55,58435.238,1,-1
380,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 0:14:09,58449.995,2,379
381,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 0:19:22,58762.713,2,-1
382,ALARM63041-Column deltaP anomaly section 3.,1/2/26 0:19:39,58779.947,3,381
383,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 0:25:47,59147.219,1,-1
384,ALARM63040-Column pressure surge section 2.,1/2/26 0:25:58,59158.972,3,383
385,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 0:30:29,59429.298,2,-1
386,ALARM63040-Column pressure surge section 2.,1/2/26 0:30:47,59447.137,3,385
387,ALARM63040-Column pressure surge section 1.,1/2/26 0:36:39,59799.4,3,-1
388,ALARM64050-Recovery interlock sequence state 4.,1/2/26 0:36:56,59816.814,4,387
389,ALARM60011-Feed oscillation train 4.,1/2/26 0:40:25,60025.249,0,-1
390,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 0:40:41,60041.455,2,389
391,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 0:46:14,60374.353,1,-1
392,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 0:46:21,60381.816,2,391
393,ALARM60010-Feed pressure transient train 2.,1/2/26 0:51:42,60702.998,0,-1
394,ALARM61020-Reactor thermal drift unit 1.,1/2/26 0:51:57,60717.231,1,393
395,ALARM60010-Feed pressure transient train 3.,1/2/26 0:55:00,60900.184,0,-1
396,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 0:55:11,60911.636,1,395
397,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 1:01:29,61289.732,1,-1
398,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 1:01:39,61299.276,2,397
399,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 1:06:29,61589.327,2,-1
400,ALARM64051-SIS recovery latch state 4.,1/2/26 1:06:40,61600.635,4,399
401,ALARM61020-Reactor thermal drift unit 3.,1/2/26 1:10:53,61853.098,1,-1
402,ALARM63041-Column deltaP anomaly section 3.,1/2/26 1:11:10,61870.119,3,401
403,ALARM61020-Reactor thermal drift unit 2.,1/2/26 1:17:17,62237.63,1,-1
404,ALARM63041-Column deltaP anomaly section 1.,1/2/26 1:17:24,62244.957,3,403
405,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 1:24:24,62664.245,2,-1
406,ALARM64051-SIS recovery latch state 2.,1/2/26 1:24:40,62680.795,4,405
407,ALARM63040-Column pressure surge section 3.,1/2/26 1:28:48,62928.934,3,-1
408,ALARM64051-SIS recovery latch state 3.,1/2/26 1:29:04,62944.976,4,407
409,ALARM61020-Reactor thermal drift unit 1.,1/2/26 1:32:30,63150.517,1,-1
410,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 1:32:48,63168.506,2,409
411,ALARM63040-Column pressure surge section 2.,1/2/26 1:38:28,63508.271,3,-1
412,ALARM64051-SIS recovery latch state 2.,1/2/26 1:38:42,63522.072,4,411
413,ALARM60011-Feed oscillation train 1.,1/2/26 1:42:03,63723.778,0,-1
414,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 1:42:20,63740.542,2,413
415,ALARM60011-Feed oscillation train 1.,1/2/26 1:45:27,63927.502,0,-1
416,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 1:45:36,63936.392,1,415
417,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 1:49:10,64150.717,1,-1
418,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 1:49:26,64166.039,2,417
419,ALARM60011-Feed oscillation train 1.,1/2/26 1:53:13,64393.608,0,-1
420,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 1:53:30,64410.535,2,419
421,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 1:59:08,64748.04,2,-1
422,ALARM63041-Column deltaP anomaly section 3.,1/2/26 1:59:14,64754.474,3,421
423,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 2:02:15,64935.777,2,-1
424,ALARM64050-Recovery interlock sequence state 2.,1/2/26 2:02:22,64942.397,4,423
425,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 2:07:47,65267.819,2,-1
426,ALARM64050-Recovery interlock sequence state 4.,1/2/26 2:08:03,65283.437,4,425
427,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 2:12:00,65520.689,1,-1
428,ALARM63040-Column pressure surge section 3.,1/2/26 2:12:16,65536.882,3,427
429,ALARM63040-Column pressure surge section 1.,1/2/26 2:15:30,65730.618,3,-1
430,ALARM64050-Recovery interlock sequence state 2.,1/2/26 2:15:46,65746.229,4,429
431,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 2:22:28,66148.9,2,-1
432,ALARM64050-Recovery interlock sequence state 2.,1/2/26 2:22:44,66164.166,4,431
433,ALARM61020-Reactor thermal drift unit 2.,1/2/26 2:28:31,66511.715,1,-1
434,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 2:28:47,66527.77,2,433
435,ALARM63040-Column pressure surge section 2.,1/2/26 2:31:57,66717.407,3,-1
436,ALARM64050-Recovery interlock sequence state 2.,1/2/26 2:32:05,66725.828,4,435
437,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 2:35:35,66935.81,2,-1
438,ALARM64051-SIS recovery latch state 3.,1/2/26 2:35:47,66947.864,4,437
439,ALARM60011-Feed oscillation train 2.,1/2/26 2:41:46,67306.709,0,-1
440,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 2:42:00,67320.269,1,439
441,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 2:48:24,67704.541,1,-1
442,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 2:48:32,67712.403,2,441
443,ALARM63040-Column pressure surge section 3.,1/2/26 2:54:28,68068.712,3,-1
444,ALARM64050-Recovery interlock sequence state 3.,1/2/26 2:54:37,68077.029,4,443
445,ALARM60011-Feed oscillation train 4.,1/2/26 2:58:42,68322.011,0,-1
446,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 2:58:56,68336.53,2,445
447,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 3:05:51,68751.779,2,-1
448,ALARM63040-Column pressure surge section 1.,1/2/26 3:06:05,68765.118,3,447
449,ALARM60011-Feed oscillation train 4.,1/2/26 3:09:18,68958.198,0,-1
450,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 3:09:31,68971.593,2,449
451,ALARM63040-Column pressure surge section 3.,1/2/26 3:12:41,69161.758,3,-1
452,ALARM64051-SIS recovery latch state 2.,1/2/26 3:12:58,69178.367,4,451
453,ALARM60010-Feed pressure transient train 4.,1/2/26 3:18:48,69528.666,0,-1
454,ALARM61020-Reactor thermal drift unit 3.,1/2/26 3:18:56,69536.744,1,453
455,ALARM61020-Reactor thermal drift unit 2.,1/2/26 3:22:18,69738.757,1,-1
456,ALARM63040-Column pressure surge section 2.,1/2/26 3:22:26,69746.959,3,455
457,ALARM60011-Feed oscillation train 4.,1/2/26 3:29:22,70162.166,0,-1
458,ALARM64050-Recovery interlock sequence state 3.,1/2/26 3:29:33,70173.668,4,457
459,ALARM63041-Column deltaP anomaly section 3.,1/2/26 3:35:41,70541.848,3,-1
460,ALARM64051-SIS recovery latch state 4.,1/2/26 3:35:55,70555.485,4,459
461,ALARM63041-Column deltaP anomaly section 1.,1/2/26 3:41:12,70872.864,3,-1
462,ALARM64051-SIS recovery latch state 1.,1/2/26 3:41:20,70880.605,4,461
463,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 3:48:07,71287.651,2,-1
464,ALARM64051-SIS recovery latch state 3.,1/2/26 3:48:17,71297.267,4,463
465,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 3:53:35,71615.991,1,-1
466,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 3:53:50,71630.389,2,465
467,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 3:59:26,71966.205,2,-1
468,ALARM64051-SIS recovery latch state 4.,1/2/26 3:59:43,71983.492,4,467
469,ALARM60010-Feed pressure transient train 1.,1/2/26 4:03:19,72199.117,0,-1
470,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 4:03:31,72211.217,2,469
471,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 4:08:08,72488.186,2,-1
472,ALARM63040-Column pressure surge section 4.,1/2/26 4:08:19,72499.876,3,471
473,ALARM60011-Feed oscillation train 1.,1/2/26 4:11:48,72708.488,0,-1
474,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 4:11:56,72716.097,2,473
475,ALARM63040-Column pressure surge section 2.,1/2/26 4:16:02,72962.835,3,-1
476,ALARM64051-SIS recovery latch state 4.,1/2/26 4:16:12,72972.492,4,475
477,ALARM60010-Feed pressure transient train 2.,1/2/26 4:20:55,73255.188,0,-1
478,ALARM64050-Recovery interlock sequence state 2.,1/2/26 4:21:08,73268.52,4,477
479,ALARM61020-Reactor thermal drift unit 3.,1/2/26 4:26:40,73600.831,1,-1
480,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 4:26:51,73611.773,2,479
481,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 4:31:29,73889.881,2,-1
482,ALARM64051-SIS recovery latch state 2.,1/2/26 4:31:38,73898.492,4,481
483,ALARM60010-Feed pressure transient train 2.,1/2/26 4:36:59,74219.686,0,-1
484,ALARM61020-Reactor thermal drift unit 4.,1/2/26 4:37:09,74229.49,1,483
485,ALARM60010-Feed pressure transient train 4.,1/2/26 4:40:18,74418.145,0,-1
486,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 4:40:29,74429.166,2,485
487,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 4:45:22,74722.957,1,-1
488,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 4:45:31,74731.665,2,487
489,ALARM61020-Reactor thermal drift unit 3.,1/2/26 4:50:49,75049.054,1,-1
490,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 4:51:01,75061.844,2,489
491,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 4:56:50,75410.324,1,-1
492,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 4:57:04,75424.1,2,491
493,ALARM60011-Feed oscillation train 4.,1/2/26 5:02:40,75760.684,0,-1
494,ALARM61020-Reactor thermal drift unit 2.,1/2/26 5:02:50,75770.478,1,493
495,ALARM63040-Column pressure surge section 3.,1/2/26 5:08:59,76139.462,3,-1
496,ALARM64050-Recovery interlock sequence state 4.,1/2/26 5:09:12,76152.052,4,495
497,ALARM60011-Feed oscillation train 1.,1/2/26 5:13:55,76435.592,0,-1
498,ALARM64050-Recovery interlock sequence state 3.,1/2/26 5:14:09,76449.104,4,497
499,ALARM60010-Feed pressure transient train 2.,1/2/26 5:18:35,76715.662,0,-1
500,ALARM64051-SIS recovery latch state 4.,1/2/26 5:18:47,76727.815,4,499
501,ALARM61020-Reactor thermal drift unit 4.,1/2/26 5:24:44,77084.624,1,-1
502,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 5:25:01,77101.261,2,501
503,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 5:31:42,77502.315,2,-1
504,ALARM64050-Recovery interlock sequence state 4.,1/2/26 5:31:54,77514.358,4,503
505,ALARM63040-Column pressure surge section 4.,1/2/26 5:36:59,77819.224,3,-1
506,ALARM64051-SIS recovery latch state 2.,1/2/26 5:37:14,77834.823,4,505
507,ALARM63041-Column deltaP anomaly section 1.,1/2/26 5:41:30,78090.291,3,-1
508,ALARM64051-SIS recovery latch state 2.,1/2/26 5:41:46,78106.34,4,507
509,ALARM63040-Column pressure surge section 3.,1/2/26 5:46:44,78404.934,3,-1
510,ALARM64050-Recovery interlock sequence state 3.,1/2/26 5:46:52,78412.324,4,509
511,ALARM60010-Feed pressure transient train 2.,1/2/26 5:50:09,78609.618,0,-1
512,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 5:50:25,78625.722,2,511
513,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 5:53:39,78819.058,1,-1
514,ALARM63041-Column deltaP anomaly section 4.,1/2/26 5:53:48,78828.426,3,513
515,ALARM63040-Column pressure surge section 1.,1/2/26 5:58:08,79088.617,3,-1
516,ALARM64050-Recovery interlock sequence state 3.,1/2/26 5:58:16,79096.693,4,515
517,ALARM60010-Feed pressure transient train 2.,1/2/26 6:02:32,79352.027,0,-1
518,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 6:02:46,79366.939,2,517
519,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 6:05:50,79550.463,1,-1
520,ALARM63041-Column deltaP anomaly section 1.,1/2/26 6:06:06,79566.389,3,519
521,ALARM60010-Feed pressure transient train 2.,1/2/26 6:12:31,79951.961,0,-1
522,ALARM64051-SIS recovery latch state 4.,1/2/26 6:12:42,79962.428,4,521
523,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 6:16:19,80179.295,2,-1
524,ALARM64051-SIS recovery latch state 1.,1/2/26 6:16:32,80192.505,4,523
525,ALARM60010-Feed pressure transient train 2.,1/2/26 6:20:01,80401.227,0,-1
526,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 6:20:11,80411.606,1,525
527,ALARM61020-Reactor thermal drift unit 3.,1/2/26 6:27:01,80821.629,1,-1
528,ALARM63040-Column pressure surge section 4.,1/2/26 6:27:19,80839.574,3,527
529,ALARM60010-Feed pressure transient train 1.,1/2/26 6:33:24,81204.879,0,-1
530,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 6:33:34,81214.611,1,529
531,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 6:39:19,81559.651,2,-1
532,ALARM64051-SIS recovery latch state 1.,1/2/26 6:39:34,81574.115,4,531
533,ALARM63041-Column deltaP anomaly section 3.,1/2/26 6:44:07,81847.197,3,-1
534,ALARM64051-SIS recovery latch state 1.,1/2/26 6:44:20,81860.888,4,533
535,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 6:47:23,82043.463,2,-1
536,ALARM63041-Column deltaP anomaly section 2.,1/2/26 6:47:31,82051.971,3,535
537,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 6:52:37,82357.993,2,-1
538,ALARM64050-Recovery interlock sequence state 1.,1/2/26 6:52:45,82365.958,4,537
539,ALARM60011-Feed oscillation train 3.,1/2/26 6:56:25,82585.775,0,-1
540,ALARM61020-Reactor thermal drift unit 4.,1/2/26 6:56:41,82601.811,1,539
541,ALARM60011-Feed oscillation train 2.,1/2/26 7:03:39,83019.203,0,-1
542,ALARM64050-Recovery interlock sequence state 1.,1/2/26 7:03:51,83031.874,4,541
543,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 7:10:13,83413.251,2,-1
544,ALARM63041-Column deltaP anomaly section 2.,1/2/26 7:10:31,83431.135,3,543
545,ALARM60010-Feed pressure transient train 2.,1/2/26 7:14:05,83645.118,0,-1
546,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 7:14:16,83656.497,2,545
547,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 7:18:50,83930.715,2,-1
548,ALARM63041-Column deltaP anomaly section 3.,1/2/26 7:18:57,83937.675,3,547
549,ALARM60010-Feed pressure transient train 2.,1/2/26 7:24:58,84298.954,0,-1
550,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 7:25:10,84310.16,1,549
551,ALARM61020-Reactor thermal drift unit 3.,1/2/26 7:30:02,84602.798,1,-1
552,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 7:30:10,84610.606,2,551
553,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 7:33:54,84834.029,1,-1
554,ALARM63041-Column deltaP anomaly section 4.,1/2/26 7:34:10,84850.914,3,553
555,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 7:37:21,85041.63,1,-1
556,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 7:37:30,85050.424,2,555
557,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 7:41:40,85300.518,1,-1
558,ALARM63041-Column deltaP anomaly section 1.,1/2/26 7:41:52,85312.4,3,557
559,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 7:47:13,85633.147,2,-1
560,ALARM63041-Column deltaP anomaly section 2.,1/2/26 7:47:25,85645.067,3,559
561,ALARM60011-Feed oscillation train 3.,1/2/26 7:50:45,85845.254,0,-1
562,ALARM64050-Recovery interlock sequence state 1.,1/2/26 7:50:54,85854.178,4,561
563,ALARM60011-Feed oscillation train 3.,1/2/26 7:57:16,86236.64,0,-1
564,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 7:57:30,86250.291,2,563
565,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 8:03:06,86586.087,1,-1
566,ALARM63041-Column deltaP anomaly section 3.,1/2/26 8:03:20,86600.129,3,565
567,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 8:09:23,86963.226,2,-1
568,ALARM63041-Column deltaP anomaly section 4.,1/2/26 8:09:29,86969.923,3,567
569,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 8:13:57,87237.909,2,-1
570,ALARM63040-Column pressure surge section 4.,1/2/26 8:14:10,87250.383,3,569
571,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 8:18:31,87511.613,2,-1
572,ALARM63040-Column pressure surge section 2.,1/2/26 8:18:47,87527.747,3,571
573,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 8:23:43,87823.564,2,-1
574,ALARM63040-Column pressure surge section 1.,1/2/26 8:23:58,87838.788,3,573
575,ALARM60010-Feed pressure transient train 3.,1/2/26 8:30:23,88223.271,0,-1
576,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 8:30:35,88235.329,2,575
577,ALARM61020-Reactor thermal drift unit 2.,1/2/26 8:37:13,88633.621,1,-1
578,ALARM63041-Column deltaP anomaly section 3.,1/2/26 8:37:26,88646.667,3,577
579,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 8:43:50,89030.733,1,-1
580,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 8:44:00,89040.82,2,579
581,ALARM60011-Feed oscillation train 4.,1/2/26 8:49:00,89340.536,0,-1
582,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 8:49:12,89352.913,2,581
583,ALARM60010-Feed pressure transient train 1.,1/2/26 8:52:38,89558.108,0,-1
584,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 8:52:48,89568.891,2,583
585,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 8:59:29,89969.052,1,-1
586,ALARM63040-Column pressure surge section 3.,1/2/26 8:59:42,89982.622,3,585
587,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 9:03:25,90205.223,2,-1
588,ALARM64050-Recovery interlock sequence state 3.,1/2/26 9:03:35,90215.289,4,587
589,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 9:07:21,90441.274,1,-1
590,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 9:07:27,90447.572,2,589
591,ALARM60010-Feed pressure transient train 4.,1/2/26 9:14:10,90850.163,0,-1
592,ALARM61020-Reactor thermal drift unit 4.,1/2/26 9:14:21,90861.541,1,591
593,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 9:18:35,91115.349,2,-1
594,ALARM64051-SIS recovery latch state 1.,1/2/26 9:18:48,91128.531,4,593
595,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 9:21:50,91310.287,2,-1
596,ALARM63040-Column pressure surge section 2.,1/2/26 9:21:59,91319.623,3,595
597,ALARM60011-Feed oscillation train 2.,1/2/26 9:27:48,91668.351,0,-1
598,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 9:28:01,91681.956,2,597
599,ALARM60010-Feed pressure transient train 2.,1/2/26 9:34:57,92097.59,0,-1
600,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 9:35:11,92111.034,1,599
601,ALARM60011-Feed oscillation train 3.,1/2/26 9:40:05,92405.635,0,-1
602,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 9:40:20,92420.772,2,601
603,ALARM60010-Feed pressure transient train 1.,1/2/26 9:46:57,92817.571,0,-1
604,ALARM64051-SIS recovery latch state 4.,1/2/26 9:47:12,92832.22,4,603
605,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 9:54:03,93243.39,2,-1
606,ALARM63041-Column deltaP anomaly section 1.,1/2/26 9:54:18,93258.774,3,605
607,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 10:00:46,93646.807,2,-1
608,ALARM63040-Column pressure surge section 4.,1/2/26 10:00:54,93654.176,3,607
609,ALARM60011-Feed oscillation train 3.,1/2/26 10:06:49,94009.955,0,-1
610,ALARM61020-Reactor thermal drift unit 2.,1/2/26 10:07:01,94021.236,1,609
611,ALARM61020-Reactor thermal drift unit 4.,1/2/26 10:12:13,94333.981,1,-1
612,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 10:12:27,94347.83,2,611
613,ALARM60010-Feed pressure transient train 3.,1/2/26 10:19:20,94760.586,0,-1
614,ALARM64050-Recovery interlock sequence state 2.,1/2/26 10:19:38,94778.401,4,613
615,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 10:23:47,95027.576,1,-1
616,ALARM63041-Column deltaP anomaly section 3.,1/2/26 10:24:02,95042.381,3,615
617,ALARM60010-Feed pressure transient train 3.,1/2/26 10:30:02,95402.377,0,-1
618,ALARM61020-Reactor thermal drift unit 3.,1/2/26 10:30:12,95412.535,1,617
