event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
309,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 21:07:31,47251.136,1,-1
310,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 21:07:38,47258.813,2,309
311,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 21:12:33,47553.504,2,-1
312,ALARM63040-Column pressure surge section 2.,1/1/26 21:12:44,47564.506,3,311
313,ALARM63040-Column pressure surge section 3.,1/1/26 21:16:40,47800.323,3,-1
314,ALARM64051-SIS recovery latch state 3.,1/1/26 21:16:50,47810.733,4,313
315,ALARM61021-Reactor heat imbalance unit 1.,1/1/26 21:21:18,48078.667,1,-1
316,ALARM64051-SIS recovery latch state 3.,1/1/26 21:21:28,48088.597,4,315
317,ALARM60011-Feed oscillation train 2.,1/1/26 21:25:59,48359.669,0,-1
318,ALARM62031-Catalyst feeder jitter line 4.,1/1/26 21:26:13,48373.898,2,317
319,ALARM61021-Reactor heat imbalance unit 3.,1/1/26 21:30:25,48625.148,1,-1
320,ALARM64051-SIS recovery latch state 4.,1/1/26 21:30:42,48642.534,4,319
321,ALARM60011-Feed oscillation train 2.,1/1/26 21:37:22,49042.458,0,-1
322,ALARM61020-Reactor thermal drift unit 4.,1/1/26 21:37:34,49054.229,1,321
323,ALARM60010-Feed pressure transient train 4.,1/1/26 21:41:53,49313.035,0,-1
324,ALARM63040-Column pressure surge section 3.,1/1/26 21:42:05,49325.461,3,323
325,ALARM60011-Feed oscillation train 4.,1/1/26 21:48:29,49709.115,0,-1
326,ALARM62031-Catalyst feeder jitter line 2.,1/1/26 21:48:42,49722.946,2,325
327,ALARM60011-Feed oscillation train 1.,1/1/26 21:54:56,50096.0,0,-1
328,ALARM63040-Column pressure surge section 3.,1/1/26 21:55:08,50108.393,3,327
329,ALARM60010-Feed pressure transient train 4.,1/1/26 22:00:40,50440.293,0,-1
330,ALARM63040-Column pressure surge section 4.,1/1/26 22:00:49,50449.751,3,329
331,ALARM60010-Feed pressure transient train 2.,1/1/26 22:06:46,50806.125,0,-1
332,ALARM62031-Catalyst feeder jitter line 2.,1/1/26 22:06:54,50814.554,2,331
333,ALARM60010-Feed pressure transient train 4.,1/1/26 22:12:41,51161.306,0,-1
334,ALARM63041-Column deltaP anomaly section 3.,1/1/26 22:12:57,51177.634,3,333
335,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 22:16:29,51389.339,2,-1
336,ALARM63041-Column deltaP anomaly section 4.,1/1/26 22:16:42,51402.712,3,335
337,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 22:20:05,51605.535,1,-1
338,ALARM62030-Catalyst dosing mismatch line 1.,1/1/26 22:20:20,51620.243,2,337
339,ALARM62030-Catalyst dosing mismatch line 3.,1/1/26 22:23:40,51820.522,2,-1
340,ALARM64050-Recovery interlock sequence state 1.,1/1/26 22:23:57,51837.753,4,339
341,ALARM62031-Catalyst feeder jitter line 1.,1/1/26 22:27:30,52050.731,2,-1
342,ALARM64050-Recovery interlock sequence state 4.,1/1/26 22:27:48,52068.237,4,341
343,ALARM60010-Feed pressure transient train 3.,1/1/26 22:34:00,52440.45,0,-1
344,ALARM61020-Reactor thermal drift unit 1.,1/1/26 22:34:13,52453.574,1,343
345,ALARM63041-Column deltaP anomaly section 1.,1/1/26 22:40:21,52821.404,3,-1
346,ALARM64051-SIS recovery latch state 3.,1/1/26 22:40:36,52836.945,4,345
347,ALARM62031-Catalyst feeder jitter line 4.,1/1/26 22:47:23,53243.991,2,-1
348,ALARM64050-Recovery interlock sequence state 2.,1/1/26 22:47:33,53253.032,4,347
349,ALARM60011-Feed oscillation train 2.,1/1/26 22:52:54,53574.65,0,-1
350,ALARM63040-Column pressure surge section 2.,1/1/26 22:53:01,53581.791,3,349
351,ALARM60010-Feed pressure transient train 4.,1/1/26 22:58:29,53909.671,0,-1
352,ALARM62030-Catalyst dosing mismatch line 4.,1/1/26 22:58:37,53917.726,2,351
353,ALARM62030-Catalyst dosing mismatch line 2.,1/1/26 23:03:53,54233.314,2,-1
354,ALARM63041-Column deltaP anomaly section 3.,1/1/26 23:04:06,54246.183,3,353
355,ALARM62031-Catalyst feeder jitter line 3.,1/1/26 23:08:58,54538.02,2,-1
356,ALARM64050-Recovery interlock sequence state 4.,1/1/26 23:09:10,54550.291,4,355
357,ALARM60011-Feed oscillation train 2.,1/1/26 23:15:13,54913.633,0,-1
358,ALARM61020-Reactor thermal drift unit 4.,1/1/26 23:15:29,54929.224,1,357
359,ALARM60011-Feed oscillation train 3.,1/1/26 23:20:27,55227.341,0,-1
360,ALARM62031-Catalyst feeder jitter line 3.,1/1/26 23:20:40,55240.536,2,359
361,ALARM61021-Reactor heat imbalance unit 3.,1/1/26 23:27:24,55644.033,1,-1
362,ALARM64050-Recovery interlock sequence state 4.,1/1/26 23:27:31,55651.469,4,361
363,ALARM60011-Feed oscillation train 1.,1/1/26 23:30:59,55859.574,0,-1
364,ALARM63040-Column pressure surge section 4.,1/1/26 23:31:06,55866.627,3,363
365,ALARM62031-Catalyst feeder jitter line 3.,1/1/26 23:36:44,56204.514,2,-1
366,ALARM63041-Column deltaP anomaly section 1.,1/1/26 23:36:55,56215.537,3,365
367,ALARM62031-Catalyst feeder jitter line 3.,1/1/26 23:43:01,56581.374,2,-1
368,ALARM63040-Column pressure surge section 1.,1/1/26 23:43:15,56595.429,3,367
369,ALARM60011-Feed oscillation train 3.,1/1/26 23:47:35,56855.502,0,-1
370,ALARM63040-Column pressure surge section 3.,1/1/26 23:47:52,56872.283,3,369
371,ALARM61020-Reactor thermal drift unit 2.,1/1/26 23:53:55,57235.29,1,-1
372,ALARM64051-SIS recovery latch state 2.,1/1/26 23:54:04,57244.537,4,371
373,ALARM60010-Feed pressure transient train 1.,1/1/26 23:58:31,57511.943,0,-1
374,ALARM61021-Reactor heat imbalance unit 4.,1/1/26 23:58:41,57521.716,1,373
375,ALARM61020-Reactor thermal drift unit 3.,1/2/26 0:02:19,57739.543,1,-1
376,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 0:02:27,57747.316,2,375
377,ALARM60011-Feed oscillation train 3.,1/2/26 0:09:11,58151.987,0,-1
378,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 0:09:23,58163.242,1,377
379,ALARM61020-Reactor thermal drift unit 2.,1/2/26 0:13:55,58435.238,1,-1
380,ALARM64051-SIS recovery latch state 3.,1/2/26 0:14:09,58449.995,4,379
381,ALARM61020-Reactor thermal drift unit 3.,1/2/26 0:19:22,58762.713,1,-1
382,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 0:19:39,58779.947,2,381
383,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 0:25:47,59147.219,2,-1
384,ALARM63041-Column deltaP anomaly section 1.,1/2/26 0:25:58,59158.972,3,383
385,ALARM60010-Feed pressure transient train 2.,1/2/26 0:30:29,59429.298,0,-1
386,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 0:30:47,59447.137,1,385
387,ALARM60010-Feed pressure transient train 4.,1/2/26 0:36:39,59799.4,0,-1
388,ALARM63040-Column pressure surge section 3.,1/2/26 0:36:56,59816.814,3,387
389,ALARM63040-Column pressure surge section 4.,1/2/26 0:40:25,60025.249,3,-1
390,ALARM64051-SIS recovery latch state 3.,1/2/26 0:40:41,60041.455,4,389
391,ALARM60011-Feed oscillation train 3.,1/2/26 0:46:14,60374.353,0,-1
392,ALARM63040-Column pressure surge section 2.,1/2/26 0:46:21,60381.816,3,391
393,ALARM60011-Feed oscillation train 1.,1/2/26 0:51:42,60702.998,0,-1
394,ALARM63041-Column deltaP anomaly section 2.,1/2/26 0:51:57,60717.231,3,393
395,ALARM60010-Feed pressure transient train 4.,1/2/26 0:55:00,60900.184,0,-1
396,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 0:55:11,60911.636,1,395
397,ALARM61020-Reactor thermal drift unit 2.,1/2/26 1:01:29,61289.732,1,-1
398,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 1:01:39,61299.276,2,397
399,ALARM63041-Column deltaP anomaly section 4.,1/2/26 1:06:29,61589.327,3,-1
400,ALARM64050-Recovery interlock sequence state 1.,1/2/26 1:06:40,61600.635,4,399
401,ALARM63040-Column pressure surge section 2.,1/2/26 1:10:53,61853.098,3,-1
402,ALARM64051-SIS recovery latch state 4.,1/2/26 1:11:10,61870.119,4,401
403,ALARM60011-Feed oscillation train 4.,1/2/26 1:17:17,62237.63,0,-1
404,ALARM63040-Column pressure surge section 4.,1/2/26 1:17:24,62244.957,3,403
405,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 1:24:24,62664.245,2,-1
406,ALARM64051-SIS recovery latch state 3.,1/2/26 1:24:40,62680.795,4,405
407,ALARM63040-Column pressure surge section 3.,1/2/26 1:28:48,62928.934,3,-1
408,ALARM64050-Recovery interlock sequence state 4.,1/2/26 1:29:04,62944.976,4,407
409,ALARM60011-Feed oscillation train 2.,1/2/26 1:32:30,63150.517,0,-1
410,ALARM62031-Catalyst feeder jitter line 1.,1/2/26 1:32:48,63168.506,2,409
411,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 1:38:28,63508.271,2,-1
412,ALARM64050-Recovery interlock sequence state 4.,1/2/26 1:38:42,63522.072,4,411
413,ALARM60011-Feed oscillation train 2.,1/2/26 1:42:03,63723.778,0,-1
414,ALARM63040-Column pressure surge section 4.,1/2/26 1:42:20,63740.542,3,413
415,ALARM63040-Column pressure surge section 2.,1/2/26 1:45:27,63927.502,3,-1
416,ALARM64050-Recovery interlock sequence state 1.,1/2/26 1:45:36,63936.392,4,415
417,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 1:49:10,64150.717,2,-1
418,ALARM63040-Column pressure surge section 2.,1/2/26 1:49:26,64166.039,3,417
419,ALARM60010-Feed pressure transient train 2.,1/2/26 1:53:13,64393.608,0,-1
420,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 1:53:30,64410.535,2,419
421,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 1:59:08,64748.04,2,-1
422,ALARM64050-Recovery interlock sequence state 3.,1/2/26 1:59:14,64754.474,4,421
423,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 2:02:15,64935.777,2,-1
424,ALARM64051-SIS recovery latch state 2.,1/2/26 2:02:22,64942.397,4,423
425,ALARM60010-Feed pressure transient train 1.,1/2/26 2:07:47,65267.819,0,-1
426,ALARM61020-Reactor thermal drift unit 1.,1/2/26 2:08:03,65283.437,1,425
427,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 2:12:00,65520.689,2,-1
428,ALARM64051-SIS recovery latch state 1.,1/2/26 2:12:16,65536.882,4,427
429,ALARM60010-Feed pressure transient train 3.,1/2/26 2:15:30,65730.618,0,-1
430,ALARM63040-Column pressure surge section 2.,1/2/26 2:15:46,65746.229,3,429
431,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 2:22:28,66148.9,1,-1
432,ALARM64050-Recovery interlock sequence state 4.,1/2/26 2:22:44,66164.166,4,431
433,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 2:28:31,66511.715,1,-1
434,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 2:28:47,66527.77,2,433
435,ALARM60010-Feed pressure transient train 1.,1/2/26 2:31:57,66717.407,0,-1
436,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 2:32:05,66725.828,2,435
437,ALARM61020-Reactor thermal drift unit 1.,1/2/26 2:35:35,66935.81,1,-1
438,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 2:35:47,66947.864,2,437
439,ALARM63041-Column deltaP anomaly section 1.,1/2/26 2:41:46,67306.709,3,-1
440,ALARM64051-SIS recovery latch state 4.,1/2/26 2:42:00,67320.269,4,439
441,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 2:48:24,67704.541,2,-1
442,ALARM63041-Column deltaP anomaly section 2.,1/2/26 2:48:32,67712.403,3,441
443,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 2:54:28,68068.712,2,-1
444,ALARM63041-Column deltaP anomaly section 3.,1/2/26 2:54:37,68077.029,3,443
445,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 2:58:42,68322.011,2,-1
446,ALARM63041-Column deltaP anomaly section 4.,1/2/26 2:58:56,68336.53,3,445
447,ALARM60010-Feed pressure transient train 1.,1/2/26 3:05:51,68751.779,0,-1
448,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 3:06:05,68765.118,2,447
449,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 3:09:18,68958.198,1,-1
450,ALARM64051-SIS recovery latch state 3.,1/2/26 3:09:31,68971.593,4,449
451,ALARM63041-Column deltaP anomaly section 4.,1/2/26 3:12:41,69161.758,3,-1
452,ALARM64051-SIS recovery latch state 1.,1/2/26 3:12:58,69178.367,4,451
453,ALARM61021-Reactor heat imbalance unit 4.,1/2/26 3:18:48,69528.666,1,-1
454,ALARM64051-SIS recovery latch state 3.,1/2/26 3:18:56,69536.744,4,453
455,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 3:22:18,69738.757,1,-1
456,ALARM64051-SIS recovery latch state 1.,1/2/26 3:22:26,69746.959,4,455
457,ALARM60010-Feed pressure transient train 1.,1/2/26 3:29:22,70162.166,0,-1
458,ALARM62030-Catalyst dosing mismatch line 4.,1/2/26 3:29:33,70173.668,2,457
459,ALARM60010-Feed pressure transient train 3.,1/2/26 3:35:41,70541.848,0,-1
460,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 3:35:55,70555.485,2,459
461,ALARM60011-Feed oscillation train 1.,1/2/26 3:41:12,70872.864,0,-1
462,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 3:41:20,70880.605,1,461
463,ALARM60011-Feed oscillation train 1.,1/2/26 3:48:07,71287.651,0,-1
464,ALARM61021-Reactor heat imbalance unit 3.,1/2/26 3:48:17,71297.267,1,463
465,ALARM60011-Feed oscillation train 1.,1/2/26 3:53:35,71615.991,0,-1
466,ALARM61020-Reactor thermal drift unit 2.,1/2/26 3:53:50,71630.389,1,465
467,ALARM61021-Reactor heat imbalance unit 2.,1/2/26 3:59:26,71966.205,1,-1
468,ALARM62030-Catalyst dosing mismatch line 3.,1/2/26 3:59:43,71983.492,2,467
469,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 4:03:19,72199.117,1,-1
470,ALARM64051-SIS recovery latch state 2.,1/2/26 4:03:31,72211.217,4,469
471,ALARM60011-Feed oscillation train 1.,1/2/26 4:08:08,72488.186,0,-1
472,ALARM61021-Reactor heat imbalance unit 1.,1/2/26 4:08:19,72499.876,1,471
473,ALARM61020-Reactor thermal drift unit 3.,1/2/26 4:11:48,72708.488,1,-1
474,ALARM64051-SIS recovery latch state 3.,1/2/26 4:11:56,72716.097,4,473
475,ALARM63041-Column deltaP anomaly section 1.,1/2/26 4:16:02,72962.835,3,-1
476,ALARM64050-Recovery interlock sequence state 2.,1/2/26 4:16:12,72972.492,4,475
477,ALARM63041-Column deltaP anomaly section 1.,1/2/26 4:20:55,73255.188,3,-1
478,ALARM64050-Recovery interlock sequence state 1.,1/2/26 4:21:08,73268.52,4,477
479,ALARM62030-Catalyst dosing mismatch line 2.,1/2/26 4:26:40,73600.831,2,-1
480,ALARM63041-Column deltaP anomaly section 4.,1/2/26 4:26:51,73611.773,3,479
481,ALARM60011-Feed oscillation train 3.,1/2/26 4:31:29,73889.881,0,-1
482,ALARM61020-Reactor thermal drift unit 3.,1/2/26 4:31:38,73898.492,1,481
483,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 4:36:59,74219.686,2,-1
484,ALARM64050-Recovery interlock sequence state 1.,1/2/26 4:37:09,74229.49,4,483
485,ALARM60010-Feed pressure transient train 2.,1/2/26 4:40:18,74418.145,0,-1
486,ALARM62030-Catalyst dosing mismatch line 1.,1/2/26 4:40:29,74429.166,2,485
487,ALARM60011-Feed oscillation train 4.,1/2/26 4:45:22,74722.957,0,-1
488,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 4:45:31,74731.665,2,487
489,ALARM60011-Feed oscillation train 4.,1/2/26 4:50:49,75049.054,0,-1
490,ALARM62031-Catalyst feeder jitter line 2.,1/2/26 4:51:01,75061.844,2,489
491,ALARM60010-Feed pressure transient train 3.,1/2/26 4:56:50,75410.324,0,-1
492,ALARM63041-Column deltaP anomaly section 1.,1/2/26 4:57:04,75424.1,3,491
493,ALARM62031-Catalyst feeder jitter line 4.,1/2/26 5:02:40,75760.684,2,-1
494,ALARM64051-SIS recovery latch state 1.,1/2/26 5:02:50,75770.478,4,493
495,ALARM60010-Feed pressure transient train 4.,1/2/26 5:08:59,76139.462,0,-1
496,ALARM61020-Reactor thermal drift unit 1.,1/2/26 5:09:12,76152.052,1,495
497,ALARM60010-Feed pressure transient train 3.,1/2/26 5:13:55,76435.592,0,-1
498,ALARM61020-Reactor thermal drift unit 2.,1/2/26 5:14:09,76449.104,1,497
499,ALARM62031-Catalyst feeder jitter line 3.,1/2/26 5:18:35,76715.662,2,-1
500,ALARM63041-Column deltaP anomaly section 1.,1/2/26 5:18:47,76727.815,3,499
