event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
308,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 0:52:20,60740.122,3,307
309,ALARM52032-Catalyst feeder oscillation unit 4.,1/2/26 0:57:42,61062.067,2,-1
310,ALARM54051-Column pressure bump section 1.,1/2/26 0:57:52,61072.583,4,309
311,ALARM51021-Reactor temperature drift unit 2.,1/2/26 1:04:11,61451.61,1,-1
312,ALARM53042-Agitator motor oscillation vessel 4.,1/2/26 1:04:27,61467.114,3,311
313,ALARM53042-Agitator motor oscillation vessel 4.,1/2/26 1:09:39,61779.908,3,-1
314,ALARM54051-Column pressure bump section 4.,1/2/26 1:09:54,61794.523,4,313
315,ALARM54051-Column pressure bump section 4.,1/2/26 1:15:43,62143.449,4,-1
316,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 1:15:57,62157.344,5,315
317,ALARM50011-Feed pressure ripple train 3.,1/2/26 1:21:49,62509.799,0,-1
318,ALARM53041-Agitator vibration spike vessel 4.,1/2/26 1:22:10,62530.143,3,317
319,ALARM52032-Catalyst feeder oscillation unit 2.,1/2/26 1:27:40,62860.299,2,-1
320,ALARM54052-Column deltaP surge section 1.,1/2/26 1:28:05,62885.379,4,319
321,ALARM54052-Column deltaP surge section 3.,1/2/26 1:36:22,63382.793,4,-1
322,ALARM55061-Reboiler duty deviation loop 4.,1/2/26 1:36:39,63399.449,5,321
323,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 1:42:18,63738.107,3,-1
324,ALARM54051-Column pressure bump section 4.,1/2/26 1:42:35,63755.744,4,323
325,ALARM54051-Column pressure bump section 2.,1/2/26 1:50:34,64234.856,4,-1
326,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 1:50:54,64254.602,5,325
327,ALARM50012-Feed suction transient train 2.,1/2/26 1:58:41,64721.788,0,-1
328,ALARM51021-Reactor temperature drift unit 2.,1/2/26 1:58:59,64739.377,1,327
329,ALARM53041-Agitator vibration spike vessel 2.,1/2/26 2:06:00,65160.265,3,-1
330,ALARM56071-Analyzer outlier stream 2.,1/2/26 2:06:13,65173.452,6,329
331,ALARM50012-Feed suction transient train 2.,1/2/26 2:13:41,65621.873,0,-1
332,ALARM53041-Agitator vibration spike vessel 3.,1/2/26 2:13:53,65633.516,3,331
333,ALARM56071-Analyzer outlier stream 2.,1/2/26 2:21:11,66071.112,6,-1
334,ALARM57082-Interlock recovery latch engaged.,1/2/26 2:21:34,66094.605,7,333
335,ALARM51021-Reactor temperature drift unit 1.,1/2/26 2:26:20,66380.272,1,-1
336,ALARM52031-Catalyst dosing deviation unit 1.,1/2/26 2:26:39,66399.331,2,335
337,ALARM50012-Feed suction transient train 2.,1/2/26 2:31:15,66675.007,0,-1
338,ALARM51022-Heat balance mismatch unit 1.,1/2/26 2:31:36,66696.07,1,337
339,ALARM56071-Analyzer outlier stream 3.,1/2/26 2:36:08,66968.883,6,-1
340,ALARM57081-SIS recovery sequence initiated.,1/2/26 2:36:33,66993.73,7,339
341,ALARM51022-Heat balance mismatch unit 1.,1/2/26 2:41:20,67280.83,1,-1
342,ALARM54051-Column pressure bump section 4.,1/2/26 2:41:46,67306.09,4,341
343,ALARM50012-Feed suction transient train 3.,1/2/26 2:49:32,67772.329,0,-1
344,ALARM51021-Reactor temperature drift unit 4.,1/2/26 2:49:51,67791.015,1,343
345,ALARM54051-Column pressure bump section 1.,1/2/26 2:57:32,68252.323,4,-1
346,ALARM55062-Reboiler valve oscillation loop 4.,1/2/26 2:57:54,68274.636,5,345
347,ALARM52031-Catalyst dosing deviation unit 1.,1/2/26 3:06:20,68780.063,2,-1
348,ALARM54052-Column deltaP surge section 4.,1/2/26 3:06:32,68792.624,4,347
349,ALARM55062-Reboiler valve oscillation loop 1.,1/2/26 3:13:21,69201.944,5,-1
350,ALARM57082-Interlock recovery latch engaged.,1/2/26 3:13:31,69211.655,7,349
351,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 3:20:28,69628.02,5,-1
352,ALARM57082-Interlock recovery latch engaged.,1/2/26 3:20:39,69639.103,7,351
353,ALARM51021-Reactor temperature drift unit 2.,1/2/26 3:27:21,70041.64,1,-1
354,ALARM54052-Column deltaP surge section 3.,1/2/26 3:27:39,70059.943,4,353
355,ALARM52032-Catalyst feeder oscillation unit 3.,1/2/26 3:33:55,70435.759,2,-1
356,ALARM56072-Composition jump stream 4.,1/2/26 3:34:13,70453.167,6,355
357,ALARM51021-Reactor temperature drift unit 1.,1/2/26 3:41:49,70909.426,1,-1
358,ALARM54051-Column pressure bump section 4.,1/2/26 3:42:11,70931.813,4,357
359,ALARM54052-Column deltaP surge section 2.,1/2/26 3:48:34,71314.694,4,-1
360,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 3:48:53,71333.487,5,359
361,ALARM50012-Feed suction transient train 4.,1/2/26 3:57:14,71834.92,0,-1
362,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 3:57:25,71845.076,2,361
363,ALARM55062-Reboiler valve oscillation loop 4.,1/2/26 4:02:06,72126.694,5,-1
364,ALARM57082-Interlock recovery latch engaged.,1/2/26 4:02:16,72136.272,7,363
365,ALARM56072-Composition jump stream 2.,1/2/26 4:09:23,72563.895,6,-1
366,ALARM57082-Interlock recovery latch engaged.,1/2/26 4:09:39,72579.43,7,365
367,ALARM52031-Catalyst dosing deviation unit 1.,1/2/26 4:17:18,73038.497,2,-1
368,ALARM56071-Analyzer outlier stream 4.,1/2/26 4:17:38,73058.579,6,367
369,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 4:23:18,73398.662,2,-1
370,ALARM56071-Analyzer outlier stream 1.,1/2/26 4:23:42,73422.832,6,369
371,ALARM54052-Column deltaP surge section 1.,1/2/26 4:31:18,73878.716,4,-1
372,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 4:31:31,73891.585,5,371
373,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 4:37:19,74239.917,3,-1
374,ALARM54052-Column deltaP surge section 3.,1/2/26 4:37:33,74253.577,4,373
375,ALARM56072-Composition jump stream 1.,1/2/26 4:42:26,74546.132,6,-1
376,ALARM57081-SIS recovery sequence initiated.,1/2/26 4:42:36,74556.792,7,375
377,ALARM54052-Column deltaP surge section 2.,1/2/26 4:50:59,75059.547,4,-1
378,ALARM55061-Reboiler duty deviation loop 3.,1/2/26 4:51:15,75075.429,5,377
379,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 4:57:08,75428.925,2,-1
380,ALARM55062-Reboiler valve oscillation loop 2.,1/2/26 4:57:30,75450.06,5,379
381,ALARM50012-Feed suction transient train 1.,1/2/26 5:04:09,75849.368,0,-1
382,ALARM51022-Heat balance mismatch unit 1.,1/2/26 5:04:34,75874.218,1,381
383,ALARM51021-Reactor temperature drift unit 3.,1/2/26 5:12:14,76334.9,1,-1
384,ALARM53042-Agitator motor oscillation vessel 3.,1/2/26 5:12:31,76351.529,3,383
385,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 5:18:23,76703.146,3,-1
386,ALARM56071-Analyzer outlier stream 2.,1/2/26 5:18:48,76728.905,6,385
387,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 5:26:12,77172.7,3,-1
388,ALARM56071-Analyzer outlier stream 1.,1/2/26 5:26:37,77197.822,6,387
389,ALARM53041-Agitator vibration spike vessel 2.,1/2/26 5:31:19,77479.811,3,-1
390,ALARM54052-Column deltaP surge section 4.,1/2/26 5:31:43,77503.121,4,389
391,ALARM53042-Agitator motor oscillation vessel 3.,1/2/26 5:38:45,77925.13,3,-1
392,ALARM54051-Column pressure bump section 3.,1/2/26 5:38:55,77935.325,4,391
393,ALARM54052-Column deltaP surge section 3.,1/2/26 5:45:44,78344.155,4,-1
394,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 5:46:04,78364.504,5,393
395,ALARM54051-Column pressure bump section 2.,1/2/26 5:50:17,78617.826,4,-1
396,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 5:50:34,78634.004,5,395
397,ALARM55062-Reboiler valve oscillation loop 4.,1/2/26 5:58:26,79106.862,5,-1
398,ALARM57082-Interlock recovery latch engaged.,1/2/26 5:58:40,79120.178,7,397
399,ALARM53042-Agitator motor oscillation vessel 4.,1/2/26 6:04:53,79493.986,3,-1
400,ALARM54052-Column deltaP surge section 2.,1/2/26 6:05:09,79509.948,4,399
401,ALARM50011-Feed pressure ripple train 3.,1/2/26 6:10:41,79841.468,0,-1
402,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 6:11:06,79866.0,2,401
403,ALARM51022-Heat balance mismatch unit 4.,1/2/26 6:18:46,80326.95,1,-1
404,ALARM54052-Column deltaP surge section 1.,1/2/26 6:18:56,80336.94,4,403
405,ALARM50011-Feed pressure ripple train 4.,1/2/26 6:27:36,80856.14,0,-1
406,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 6:27:59,80879.965,3,405
407,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 6:33:26,81206.62,2,-1
408,ALARM54051-Column pressure bump section 2.,1/2/26 6:33:49,81229.685,4,407
409,ALARM56072-Composition jump stream 3.,1/2/26 6:38:28,81508.418,6,-1
410,ALARM57082-Interlock recovery latch engaged.,1/2/26 6:38:54,81534.402,7,409
411,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 6:46:04,81964.137,2,-1
412,ALARM54052-Column deltaP surge section 2.,1/2/26 6:46:23,81983.839,4,411
413,ALARM51021-Reactor temperature drift unit 4.,1/2/26 6:50:58,82258.258,1,-1
414,ALARM53041-Agitator vibration spike vessel 3.,1/2/26 6:51:22,82282.404,3,413
415,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 6:55:40,82540.234,2,-1
416,ALARM56071-Analyzer outlier stream 4.,1/2/26 6:55:52,82552.569,6,415
417,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 7:00:41,82841.185,2,-1
418,ALARM55061-Reboiler duty deviation loop 3.,1/2/26 7:01:03,82863.167,5,417
419,ALARM51022-Heat balance mismatch unit 4.,1/2/26 7:06:06,83166.682,1,-1
420,ALARM54052-Column deltaP surge section 3.,1/2/26 7:06:31,83191.074,4,419
421,ALARM50011-Feed pressure ripple train 4.,1/2/26 7:13:38,83618.266,0,-1
422,ALARM53041-Agitator vibration spike vessel 3.,1/2/26 7:13:46,83626.917,3,421
423,ALARM50011-Feed pressure ripple train 4.,1/2/26 7:17:58,83878.383,0,-1
424,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 7:18:07,83887.313,3,423
425,ALARM51022-Heat balance mismatch unit 1.,1/2/26 7:25:00,84300.913,1,-1
426,ALARM54051-Column pressure bump section 4.,1/2/26 7:25:23,84323.34,4,425
427,ALARM56072-Composition jump stream 1.,1/2/26 7:30:37,84637.749,6,-1
428,ALARM57082-Interlock recovery latch engaged.,1/2/26 7:31:01,84661.038,7,427
429,ALARM50012-Feed suction transient train 2.,1/2/26 7:35:26,84926.491,0,-1
430,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 7:35:48,84948.908,3,429
431,ALARM50011-Feed pressure ripple train 1.,1/2/26 7:44:09,85449.413,0,-1
432,ALARM53041-Agitator vibration spike vessel 3.,1/2/26 7:44:31,85471.311,3,431
433,ALARM51022-Heat balance mismatch unit 2.,1/2/26 7:51:49,85909.803,1,-1
434,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 7:52:12,85932.887,3,433
435,ALARM51021-Reactor temperature drift unit 3.,1/2/26 7:56:33,86193.728,1,-1
436,ALARM54051-Column pressure bump section 2.,1/2/26 7:56:45,86205.36,4,435
437,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 8:01:29,86489.089,3,-1
438,ALARM54051-Column pressure bump section 4.,1/2/26 8:01:46,86506.171,4,437
439,ALARM54052-Column deltaP surge section 4.,1/2/26 8:09:17,86957.372,4,-1
440,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 8:09:36,86976.712,5,439
441,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 8:17:36,87456.517,2,-1
442,ALARM55061-Reboiler duty deviation loop 4.,1/2/26 8:17:47,87467.311,5,441
443,ALARM56072-Composition jump stream 3.,1/2/26 8:25:15,87915.659,6,-1
444,ALARM57082-Interlock recovery latch engaged.,1/2/26 8:25:27,87927.134,7,443
445,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 8:30:50,88250.239,2,-1
446,ALARM54052-Column deltaP surge section 4.,1/2/26 8:31:11,88271.017,4,445
447,ALARM51022-Heat balance mismatch unit 1.,1/2/26 8:39:45,88785.672,1,-1
448,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 8:40:04,88804.68,2,447
449,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 8:44:29,89069.395,3,-1
450,ALARM54051-Column pressure bump section 4.,1/2/26 8:44:48,89088.489,4,449
451,ALARM54052-Column deltaP surge section 1.,1/2/26 8:49:09,89349.923,4,-1
452,ALARM55062-Reboiler valve oscillation loop 2.,1/2/26 8:49:33,89373.838,5,451
453,ALARM50012-Feed suction transient train 4.,1/2/26 8:56:55,89815.424,0,-1
454,ALARM52031-Catalyst dosing deviation unit 1.,1/2/26 8:57:06,89826.54,2,453
455,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 9:01:41,90101.305,2,-1
456,ALARM55062-Reboiler valve oscillation loop 1.,1/2/26 9:01:52,90112.609,5,455
457,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 9:10:27,90627.216,5,-1
458,ALARM57081-SIS recovery sequence initiated.,1/2/26 9:10:43,90643.47,7,457
459,ALARM52032-Catalyst feeder oscillation unit 2.,1/2/26 9:18:25,91105.172,2,-1
460,ALARM54052-Column deltaP surge section 3.,1/2/26 9:18:44,91124.627,4,459
461,ALARM52032-Catalyst feeder oscillation unit 4.,1/2/26 9:25:29,91529.179,2,-1
462,ALARM56072-Composition jump stream 3.,1/2/26 9:25:39,91539.791,6,461
463,ALARM50011-Feed pressure ripple train 3.,1/2/26 9:34:05,92045.218,0,-1
464,ALARM51021-Reactor temperature drift unit 3.,1/2/26 9:34:18,92058.642,1,463
465,ALARM53041-Agitator vibration spike vessel 4.,1/2/26 9:41:04,92464.706,3,-1
466,ALARM54052-Column deltaP surge section 3.,1/2/26 9:41:25,92485.302,4,465
467,ALARM51021-Reactor temperature drift unit 3.,1/2/26 9:48:30,92910.595,1,-1
468,ALARM54051-Column pressure bump section 2.,1/2/26 9:48:55,92935.526,4,467
469,ALARM52032-Catalyst feeder oscillation unit 3.,1/2/26 9:53:45,93225.605,2,-1
470,ALARM54052-Column deltaP surge section 2.,1/2/26 9:54:02,93242.755,4,469
471,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 10:00:01,93601.844,2,-1
472,ALARM54052-Column deltaP surge section 3.,1/2/26 10:00:18,93618.379,4,471
473,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 10:05:00,93900.568,3,-1
474,ALARM56072-Composition jump stream 3.,1/2/26 10:05:10,93910.982,6,473
475,ALARM50011-Feed pressure ripple train 3.,1/2/26 10:10:36,94236.062,0,-1
476,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 10:10:49,94249.547,3,475
477,ALARM51021-Reactor temperature drift unit 3.,1/2/26 10:16:55,94615.081,1,-1
478,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 10:17:14,94634.078,3,477
479,ALARM52031-Catalyst dosing deviation unit 2.,1/2/26 10:24:15,95055.428,2,-1
480,ALARM54051-Column pressure bump section 1.,1/2/26 10:24:30,95070.841,4,479
481,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 10:30:31,95431.212,3,-1
482,ALARM54051-Column pressure bump section 3.,1/2/26 10:30:43,95443.13,4,481
483,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 10:37:31,95851.972,2,-1
484,ALARM55061-Reboiler duty deviation loop 2.,1/2/26 10:37:45,95865.679,5,483
485,ALARM52031-Catalyst dosing deviation unit 2.,1/2/26 10:42:05,96125.415,2,-1
486,ALARM54052-Column deltaP surge section 1.,1/2/26 10:42:20,96140.946,4,485
487,ALARM50012-Feed suction transient train 3.,1/2/26 10:48:38,96518.962,0,-1
488,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 10:48:51,96531.023,2,487
489,ALARM52032-Catalyst feeder oscillation unit 4.,1/2/26 10:55:35,96935.587,2,-1
490,ALARM56071-Analyzer outlier stream 2.,1/2/26 10:55:53,96953.77,6,489
491,ALARM51022-Heat balance mismatch unit 4.,1/2/26 11:03:13,97393.311,1,-1
492,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 11:03:32,97412.974,2,491
493,ALARM51022-Heat balance mismatch unit 4.,1/2/26 11:10:39,97839.131,1,-1
494,ALARM53042-Agitator motor oscillation vessel 4.,1/2/26 11:10:52,97852.823,3,493
495,ALARM51022-Heat balance mismatch unit 2.,1/2/26 11:18:35,98315.43,1,-1
496,ALARM52031-Catalyst dosing deviation unit 2.,1/2/26 11:18:53,98333.314,2,495
497,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 11:24:59,98699.797,2,-1
498,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 11:25:19,98719.065,5,497
499,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 11:31:06,99066.443,5,-1
500,ALARM57082-Interlock recovery latch engaged.,1/2/26 11:31:23,99083.672,7,499
501,ALARM51021-Reactor temperature drift unit 3.,1/2/26 11:38:52,99532.583,1,-1
502,ALARM52032-Catalyst feeder oscillation unit 2.,1/2/26 11:39:16,99556.538,2,501
503,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 11:47:35,100055.223,2,-1
504,ALARM54051-Column pressure bump section 4.,1/2/26 11:47:52,100072.289,4,503
505,ALARM51022-Heat balance mismatch unit 1.,1/2/26 11:54:22,100462.763,1,-1
506,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 11:54:45,100485.161,3,505
507,ALARM51022-Heat balance mismatch unit 3.,1/2/26 12:00:20,100820.062,1,-1
508,ALARM54051-Column pressure bump section 4.,1/2/26 12:00:43,100843.135,4,507
509,ALARM51021-Reactor temperature drift unit 3.,1/2/26 12:07:06,101226.554,1,-1
510,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 12:07:16,101236.639,3,509
511,ALARM50012-Feed suction transient train 1.,1/2/26 12:11:46,101506.095,0,-1
512,ALARM52032-Catalyst feeder oscillation unit 2.,1/2/26 12:12:09,101529.251,2,511
513,ALARM52031-Catalyst dosing deviation unit 1.,1/2/26 12:16:34,101794.254,2,-1
514,ALARM56072-Composition jump stream 4.,1/2/26 12:16:47,101807.305,6,513
515,ALARM52031-Catalyst dosing deviation unit 4.,1/2/26 12:22:27,102147.52,2,-1
516,ALARM54052-Column deltaP surge section 1.,1/2/26 12:22:38,102158.634,4,515
517,ALARM54051-Column pressure bump section 1.,1/2/26 12:28:13,102493.385,4,-1
518,ALARM55062-Reboiler valve oscillation loop 2.,1/2/26 12:28:34,102514.754,5,517
519,ALARM50011-Feed pressure ripple train 4.,1/2/26 12:32:48,102768.718,0,-1
520,ALARM53041-Agitator vibration spike vessel 3.,1/2/26 12:33:11,102791.607,3,519
521,ALARM56071-Analyzer outlier stream 3.,1/2/26 12:41:12,103272.875,6,-1
522,ALARM57081-SIS recovery sequence initiated.,1/2/26 12:41:27,103287.576,7,521
523,ALARM51021-Reactor temperature drift unit 4.,1/2/26 12:46:19,103579.051,1,-1
524,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 12:46:37,103597.867,2,523
525,ALARM51021-Reactor temperature drift unit 4.,1/2/26 12:51:20,103880.178,1,-1
526,ALARM52031-Catalyst dosing deviation unit 2.,1/2/26 12:51:34,103894.747,2,525
527,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 13:00:03,104403.523,2,-1
528,ALARM56072-Composition jump stream 1.,1/2/26 13:00:29,104429.441,6,527
529,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 13:08:07,104887.909,3,-1
530,ALARM56072-Composition jump stream 2.,1/2/26 13:08:21,104901.507,6,529
531,ALARM51021-Reactor temperature drift unit 3.,1/2/26 13:15:37,105337.176,1,-1
532,ALARM54051-Column pressure bump section 1.,1/2/26 13:15:57,105357.873,4,531
533,ALARM55062-Reboiler valve oscillation loop 4.,1/2/26 13:21:52,105712.591,5,-1
534,ALARM57081-SIS recovery sequence initiated.,1/2/26 13:22:12,105732.127,7,533
535,ALARM51022-Heat balance mismatch unit 3.,1/2/26 13:26:25,105985.023,1,-1
536,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 13:26:36,105996.786,2,535
537,ALARM51021-Reactor temperature drift unit 3.,1/2/26 13:33:08,106388.56,1,-1
538,ALARM54051-Column pressure bump section 1.,1/2/26 13:33:19,106399.508,4,537
539,ALARM51022-Heat balance mismatch unit 2.,1/2/26 13:38:14,106694.302,1,-1
540,ALARM54051-Column pressure bump section 3.,1/2/26 13:38:37,106717.356,4,539
541,ALARM52032-Catalyst feeder oscillation unit 2.,1/2/26 13:47:14,107234.422,2,-1
542,ALARM55062-Reboiler valve oscillation loop 4.,1/2/26 13:47:32,107252.429,5,541
543,ALARM55061-Reboiler duty deviation loop 2.,1/2/26 13:55:28,107728.978,5,-1
544,ALARM57081-SIS recovery sequence initiated.,1/2/26 13:55:54,107754.804,7,543
545,ALARM50011-Feed pressure ripple train 3.,1/2/26 14:00:43,108043.035,0,-1
546,ALARM51021-Reactor temperature drift unit 1.,1/2/26 14:00:59,108059.103,1,545
547,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 14:06:55,108415.098,5,-1
548,ALARM57082-Interlock recovery latch engaged.,1/2/26 14:07:04,108424.539,7,547
549,ALARM55062-Reboiler valve oscillation loop 4.,1/2/26 14:14:38,108878.478,5,-1
550,ALARM57082-Interlock recovery latch engaged.,1/2/26 14:14:54,108894.286,7,549
551,ALARM51021-Reactor temperature drift unit 3.,1/2/26 14:21:11,109271.004,1,-1
552,ALARM54052-Column deltaP surge section 1.,1/2/26 14:21:21,109281.716,4,551
553,ALARM51022-Heat balance mismatch unit 3.,1/2/26 14:26:20,109580.566,1,-1
554,ALARM53041-Agitator vibration spike vessel 3.,1/2/26 14:26:44,109604.894,3,553
555,ALARM53042-Agitator motor oscillation vessel 4.,1/2/26 14:31:06,109866.95,3,-1
556,ALARM56072-Composition jump stream 4.,1/2/26 14:31:19,109879.141,6,555
557,ALARM50012-Feed suction transient train 2.,1/2/26 14:36:47,110207.997,0,-1
558,ALARM51022-Heat balance mismatch unit 4.,1/2/26 14:37:04,110224.821,1,557
559,ALARM50012-Feed suction transient train 3.,1/2/26 14:43:53,110633.161,0,-1
560,ALARM51021-Reactor temperature drift unit 4.,1/2/26 14:44:10,110650.04,1,559
561,ALARM53041-Agitator vibration spike vessel 4.,1/2/26 14:48:42,110922.751,3,-1
562,ALARM54051-Column pressure bump section 3.,1/2/26 14:48:55,110935.137,4,561
563,ALARM56072-Composition jump stream 1.,1/2/26 14:56:52,111412.906,6,-1
564,ALARM57081-SIS recovery sequence initiated.,1/2/26 14:57:12,111432.383,7,563
565,ALARM50012-Feed suction transient train 3.,1/2/26 15:04:17,111857.653,0,-1
566,ALARM51022-Heat balance mismatch unit 4.,1/2/26 15:04:37,111877.716,1,565
567,ALARM50011-Feed pressure ripple train 4.,1/2/26 15:12:13,112333.7,0,-1
568,ALARM52032-Catalyst feeder oscillation unit 4.,1/2/26 15:12:22,112342.746,2,567
569,ALARM51021-Reactor temperature drift unit 3.,1/2/26 15:18:11,112691.73,1,-1
570,ALARM54052-Column deltaP surge section 3.,1/2/26 15:18:29,112709.442,4,569
571,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 15:24:10,113050.825,3,-1
572,ALARM54052-Column deltaP surge section 3.,1/2/26 15:24:34,113074.026,4,571
573,ALARM52031-Catalyst dosing deviation unit 1.,1/2/26 15:30:54,113454.32,2,-1
574,ALARM56071-Analyzer outlier stream 4.,1/2/26 15:31:16,113476.156,6,573
575,ALARM52031-Catalyst dosing deviation unit 2.,1/2/26 15:39:16,113956.2,2,-1
576,ALARM54051-Column pressure bump section 2.,1/2/26 15:39:33,113973.286,4,575
577,ALARM51022-Heat balance mismatch unit 3.,1/2/26 15:47:48,114468.865,1,-1
578,ALARM54052-Column deltaP surge section 1.,1/2/26 15:48:07,114487.433,4,577
579,ALARM53041-Agitator vibration spike vessel 4.,1/2/26 15:56:07,114967.008,3,-1
580,ALARM56072-Composition jump stream 3.,1/2/26 15:56:21,114981.138,6,579
581,ALARM50012-Feed suction transient train 1.,1/2/26 16:02:45,115365.819,0,-1
582,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 16:03:03,115383.384,2,581
583,ALARM50012-Feed suction transient train 3.,1/2/26 16:07:41,115661.729,0,-1
584,ALARM53042-Agitator motor oscillation vessel 2.,1/2/26 16:07:56,115676.903,3,583
585,ALARM50011-Feed pressure ripple train 1.,1/2/26 16:16:14,116174.584,0,-1
586,ALARM51021-Reactor temperature drift unit 4.,1/2/26 16:16:33,116193.939,1,585
587,ALARM54052-Column deltaP surge section 1.,1/2/26 16:21:31,116491.866,4,-1
588,ALARM55062-Reboiler valve oscillation loop 3.,1/2/26 16:21:45,116505.965,5,587
589,ALARM50012-Feed suction transient train 2.,1/2/26 16:26:47,116807.698,0,-1
590,ALARM52032-Catalyst feeder oscillation unit 4.,1/2/26 16:26:56,116816.145,2,589
591,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 16:35:16,117316.559,3,-1
592,ALARM56071-Analyzer outlier stream 1.,1/2/26 16:35:32,117332.627,6,591
593,ALARM51022-Heat balance mismatch unit 2.,1/2/26 16:41:05,117665.661,1,-1
594,ALARM52032-Catalyst feeder oscillation unit 1.,1/2/26 16:41:24,117684.434,2,593
595,ALARM54052-Column deltaP surge section 3.,1/2/26 16:45:36,117936.409,4,-1
596,ALARM55061-Reboiler duty deviation loop 3.,1/2/26 16:45:49,117949.413,5,595
597,ALARM50012-Feed suction transient train 2.,1/2/26 16:53:09,118389.232,0,-1
598,ALARM52031-Catalyst dosing deviation unit 3.,1/2/26 16:53:28,118408.64,2,597
599,ALARM53041-Agitator vibration spike vessel 1.,1/2/26 17:02:03,118923.728,3,-1
600,ALARM54051-Column pressure bump section 2.,1/2/26 17:02:22,118942.894,4,599
601,ALARM55061-Reboiler duty deviation loop 4.,1/2/26 17:08:41,119321.821,5,-1
602,ALARM57081-SIS recovery sequence initiated.,1/2/26 17:09:03,119343.526,7,601
603,ALARM54052-Column deltaP surge section 4.,1/2/26 17:17:17,119837.425,4,-1
604,ALARM55061-Reboiler duty deviation loop 1.,1/2/26 17:17:38,119858.397,5,603
605,ALARM50011-Feed pressure ripple train 3.,1/2/26 17:26:08,120368.464,0,-1
606,ALARM51022-Heat balance mismatch unit 4.,1/2/26 17:26:30,120390.54,1,605
607,ALARM51022-Heat balance mismatch unit 4.,1/2/26 17:34:34,120874.577,1,-1
608,ALARM54051-Column pressure bump section 2.,1/2/26 17:34:44,120884.631,4,607
609,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 17:42:12,121332.382,3,-1
610,ALARM56072-Composition jump stream 4.,1/2/26 17:42:28,121348.304,6,609
611,ALARM55062-Reboiler valve oscillation loop 2.,1/2/26 17:49:07,121747.642,5,-1
612,ALARM57081-SIS recovery sequence initiated.,1/2/26 17:49:27,121767.416,7,611
613,ALARM53042-Agitator motor oscillation vessel 1.,1/2/26 17:57:59,122279.266,3,-1
614,ALARM54051-Column pressure bump section 2.,1/2/26 17:58:24,122304.988,4,613
615,ALARM51022-Heat balance mismatch unit 2.,1/2/26 18:03:52,122632.81,1,-1
